"","Time","Status","Event.Data","File"
"138","Feb 02, 2022 09:31:15 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," afomiachewe .csv"
"139","Feb 02, 2022 09:31:16 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," afomiachewe .csv"
"140","Feb 02, 2022 09:31:20 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," afomiachewe .csv"
"141","Feb 02, 2022 09:55:57 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," afomiachewe .csv"
"142","Feb 02, 2022 09:55:59 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"143","Feb 02, 2022 09:57:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"144","Feb 02, 2022 10:00:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"145","Feb 02, 2022 10:00:24 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"146","Feb 02, 2022 10:06:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," afomiachewe .csv"
"147","Feb 02, 2022 10:06:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," afomiachewe .csv"
"148","Feb 02, 2022 10:07:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," afomiachewe .csv"
"149","Feb 02, 2022 10:07:04 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," afomiachewe .csv"
"150","Feb 02, 2022 10:33:05 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," afomiachewe .csv"
"151","Feb 02, 2022 10:33:07 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"152","Feb 02, 2022 10:35:58 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"153","Feb 02, 2022 10:35:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," afomiachewe .csv"
"154","Feb 02, 2022 10:35:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," afomiachewe .csv"
"155","Feb 02, 2022 10:36:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," afomiachewe .csv"
"156","Feb 02, 2022 10:36:05 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," afomiachewe .csv"
"157","Feb 02, 2022 10:45:20 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," afomiachewe .csv"
"158","Feb 02, 2022 10:45:22 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"159","Feb 02, 2022 10:47:21 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"160","Feb 02, 2022 10:47:21 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," afomiachewe .csv"
"161","Feb 02, 2022 10:47:22 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," afomiachewe .csv"
"162","Feb 02, 2022 10:47:23 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," afomiachewe .csv"
"163","Feb 02, 2022 10:47:28 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," afomiachewe .csv"
"164","Feb 02, 2022 10:50:31 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," afomiachewe .csv"
"165","Feb 02, 2022 10:50:33 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"166","Feb 02, 2022 10:52:11 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"167","Feb 02, 2022 10:53:30 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," afomiachewe .csv"
"168","Feb 02, 2022 10:53:31 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," afomiachewe .csv"
"169","Feb 02, 2022 10:53:32 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," afomiachewe .csv"
"170","Feb 02, 2022 10:53:37 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," afomiachewe .csv"
"171","Feb 02, 2022 11:07:43 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," afomiachewe .csv"
"172","Feb 02, 2022 11:07:48 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"173","Feb 02, 2022 11:12:00 pm","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"174","Feb 11, 2022 12:00:36 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"175","Feb 03, 2022 12:01:46 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"176","Feb 04, 2022 12:01:03 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"177","Feb 05, 2022 12:00:19 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"178",NA,"",""," afomiachewe .csv"
"179","Feb 07, 2022 03:02:20 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," afomiachewe .csv"
"180","Feb 08, 2022 12:00:49 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"181","Feb 09, 2022 12:00:02 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"182","Feb 10, 2022 12:01:17 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"183","Feb 01, 2022 12:01:18 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," afomiachewe .csv"
"184","Feb 02, 2022 12:00:29 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"185","Feb 02, 2022 03:00:08 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"186","Feb 02, 2022 03:00:12 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," askupniewska .csv"
"187","Feb 02, 2022 03:00:12 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," askupniewska .csv"
"188","Feb 02, 2022 03:00:13 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," askupniewska .csv"
"189","Feb 02, 2022 03:00:18 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," askupniewska .csv"
"190","Feb 02, 2022 03:06:58 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," askupniewska .csv"
"191","Feb 02, 2022 03:07:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"192","Feb 02, 2022 03:07:18 pm","Calling Customer","category: OUTBOUND, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," askupniewska .csv"
"193","Feb 02, 2022 03:07:21 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," askupniewska .csv"
"194","Feb 02, 2022 03:07:45 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," askupniewska .csv"
"195","Feb 02, 2022 03:07:46 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"196","Feb 02, 2022 03:09:06 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"197","Feb 02, 2022 03:14:14 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"198","Feb 02, 2022 03:14:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"199","Feb 02, 2022 03:16:01 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"200","Feb 02, 2022 03:16:02 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"201","Feb 02, 2022 03:18:02 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"202","Feb 02, 2022 03:18:04 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"203","Feb 02, 2022 03:21:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"204","Feb 02, 2022 03:21:25 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"205","Feb 02, 2022 03:24:18 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"206","Feb 02, 2022 03:24:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"207","Feb 02, 2022 03:27:47 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"208","Feb 02, 2022 03:27:49 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"209","Feb 02, 2022 03:33:14 pm","Non_Core_Work","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"210","Feb 02, 2022 03:36:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"211","Feb 02, 2022 03:39:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"212","Feb 02, 2022 03:40:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"213","Feb 02, 2022 03:43:46 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"214","Feb 02, 2022 03:43:47 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"215","Feb 02, 2022 03:46:36 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"216","Feb 02, 2022 03:46:38 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"217","Feb 02, 2022 03:47:30 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"218","Feb 02, 2022 03:47:31 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"219","Feb 02, 2022 03:51:51 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"220","Feb 02, 2022 03:51:52 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"221","Feb 02, 2022 03:53:39 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"222","Feb 02, 2022 03:53:41 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"223","Feb 02, 2022 03:55:10 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"224","Feb 02, 2022 03:55:11 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"225","Feb 02, 2022 03:59:04 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"226","Feb 02, 2022 03:59:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"227","Feb 02, 2022 04:05:08 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"228","Feb 02, 2022 04:05:10 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
"229","Feb 02, 2022 04:11:04 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," askupniewska .csv"
"230","Feb 02, 2022 04:11:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," askupniewska .csv"
